index,herocompare,item0,item1,item2,item3,item4,item5,skill,itemhero,item_WR0,item_name0,item_WR1,item_name1,item_WR2,item_name2,item_WR3,item_name3,item_WR4,item_name4,item_WR5,item_name5,skill_WR,herocompare_name,itemhero_name
8,64,63.0,212.0,147.0,50.0,36.0,168.0,E,9,0.49894724835506865,Power Treads,0.4801336333961893,Ring of Aquila,0.9836283673427622,Manta Style,0.46565859034646606,Phase Boots,0.894086602696517,Magic Wand,0.6885690182259749,Desolator,0.01239576876219095,Jakiro,Mirana
9,64,63.0,123.0,176.0,212.0,147.0,160.0,Q,10,0.6859669092953126,Power Treads,0.39624398971650854,Linken's Sphere,0.18134707569944986,Ethereal Blade,0.42302945149413973,Ring of Aquila,0.5602502025989571,Manta Style,0.8599542356553866,Eye of Skadi,0.0666193359599081,Jakiro,Morphling
10,64,63.0,116.0,152.0,41.0,154.0,48.0,Q,11,0.6645879412450725,Power Treads,0.01827659148977212,Black King Bar,0.7493104844647646,Shadow Blade,0.3076015861705814,Bottle,0.17696492870423552,Sange and Yasha,0.8827995655965309,Boots of Travel,0.7849254245422682,Jakiro,Shadow Fiend
11,64,63.0,174.0,147.0,196.0,114.0,212.0,W,12,0.1397276656281753,Power Treads,0.7430704034627417,Diffusal Blade,0.6836779020405362,Manta Style,0.8662774643922992,Diffusal Blade,0.8182895901645788,Heart of Tarrasque,0.7845144885895778,Ring of Aquila,0.7673924748478593,Jakiro,Phantom Lancer
12,64,1.0,63.0,41.0,100.0,204.0,36.0,W,13,0.9242289875132498,Blink Dagger,0.3197798729025366,Power Treads,0.9778269682603313,Bottle,0.2247583387421992,Eul's Scepter of Divinity,0.810118664189082,Dagon,0.9776803389370424,Magic Wand,0.1203991773307822,Jakiro,Puck
13,64,232.0,214.0,1.0,108.0,41.0,92.0,W,14,0.35301917062457455,Aether Lens,0.3317871244223428,Tranquil Boots,0.13562052838204752,Blink Dagger,0.9243845486710743,Aghanim's Scepter,0.7469479120596919,Bottle,0.9944326796788912,Urn of Shadows,0.18400714182859013,Jakiro,Pudge
14,64,63.0,154.0,116.0,212.0,108.0,50.0,Q,15,0.32177088694135714,Power Treads,0.9033653776761629,Sange and Yasha,0.6196361508076987,Black King Bar,0.21503027482148285,Ring of Aquila,0.5138209371867175,Aghanim's Scepter,0.8831275793107264,Phase Boots,0.5795736675577063,Jakiro,Razor
15,64,1.0,180.0,108.0,232.0,36.0,48.0,E,16,0.6210449317258213,Blink Dagger,0.14146349838100858,Arcane Boots,0.6803185113897857,Aghanim's Scepter,0.6894689710676061,Aether Lens,0.6172229117263269,Magic Wand,0.05732309847189154,Boots of Travel,0.6248320858792044,Jakiro,Sand King
16,64,63.0,98.0,121.0,41.0,123.0,36.0,E,17,0.08725419910959009,Power Treads,0.8948673231199847,Orchid Malevolence,0.09715152886002387,Bloodstone,0.5985056570679478,Bottle,0.7340153672699165,Linken's Sphere,0.43816896258672733,Magic Wand,0.7282393851457717,Jakiro,Storm Spirit
17,64,63.0,116.0,1.0,164.0,141.0,172.0,E,18,0.34911370049049417,Power Treads,0.43336911525716126,Black King Bar,0.17370229339257348,Blink Dagger,0.3289455395651234,Helm of the Dominator,0.12066188241276166,Daedalus,0.337849774052702,Mask of Madness,0.5323001205001557,Jakiro,Sven
18,64,108.0,1.0,63.0,41.0,112.0,247.0,E,19,0.223657627440907,Aghanim's Scepter,0.3460391947461843,Blink Dagger,0.7439709983882702,Power Treads,0.7425532254079455,Bottle,0.881638594656665,Assault Cuirass,0.2665622543517161,Moon Shard,0.6989647419246711,Jakiro,Tiny
19,64,63.0,36.0,102.0,212.0,168.0,180.0,Q,20,0.18481584192539557,Power Treads,0.127736367507568,Magic Wand,0.5832962176227535,Force Staff,0.4281243677654134,Ring of Aquila,0.6031858614628108,Desolator,0.322288185010734,Arcane Boots,0.4994617112231867,Jakiro,Vengeful Spirit
20,64,50.0,108.0,1.0,166.0,168.0,41.0,Q,21,0.5470237172273953,Phase Boots,0.040781056548814365,Aghanim's Scepter,0.6485068788868475,Blink Dagger,0.226091607768929,Maelstrom,0.6909466834632412,Desolator,0.5094155655581311,Bottle,0.8898542132300613,Jakiro,Windranger
21,64,232.0,180.0,108.0,190.0,1.0,41.0,Q,22,0.28431231612598296,Aether Lens,0.546466294138829,Arcane Boots,0.2285108968010663,Aghanim's Scepter,0.3082388205003931,Veil of Discord,0.7394115734586487,Blink Dagger,0.980957220968947,Bottle,0.8815477436103994,Jakiro,Zeus
22,64,50.0,141.0,152.0,149.0,145.0,36.0,E,23,0.7426351370567447,Phase Boots,0.13965539551902584,Daedalus,0.7337880650018728,Shadow Blade,0.6560978158116865,Crystalys,0.3652206451921445,Battle Fury,0.6961324959003741,Magic Wand,0.8886129858906116,Jakiro,Kunkka
23,64,100.0,108.0,50.0,232.0,41.0,1.0,W,25,0.8545265516351886,Eul's Scepter of Divinity,0.2517624614555358,Aghanim's Scepter,0.11363565662330122,Phase Boots,0.8096563400559863,Aether Lens,0.3198682407005591,Bottle,0.8929900488623626,Blink Dagger,0.4859034036312323,Jakiro,Lina
24,64,214.0,1.0,108.0,36.0,232.0,102.0,E,26,0.32964262074778494,Tranquil Boots,0.8043073040602073,Blink Dagger,0.8032477878561674,Aghanim's Scepter,0.6403936020739719,Magic Wand,0.698908590910602,Aether Lens,0.26005672492488774,Force Staff,0.7010624909355733,Jakiro,Lion
25,64,180.0,108.0,1.0,36.0,232.0,110.0,Q,27,0.2653634484690103,Arcane Boots,0.3417903227321091,Aghanim's Scepter,0.9433032686537256,Blink Dagger,0.4344423329523541,Magic Wand,0.019682485611738798,Aether Lens,0.3525465015142599,Refresher Orb,0.885787227771453,Jakiro,Shadow Shaman
26,64,1.0,63.0,116.0,36.0,214.0,151.0,E,28,0.23311499741191122,Blink Dagger,0.957790133265076,Power Treads,0.010108883930028623,Black King Bar,0.48085842987503147,Magic Wand,0.6626022919095058,Tranquil Boots,0.2218911204676195,Armlet of Mordiggian,0.5636577090883339,Jakiro,Slardar
27,64,1.0,180.0,36.0,110.0,231.0,119.0,E,29,0.7262999014600584,Blink Dagger,0.3831587247649063,Arcane Boots,0.8543296872884566,Magic Wand,0.31882669106981454,Refresher Orb,0.10357858154573152,Guardian Greaves,0.873432914999826,Shiva's Guard,0.5754319945630086,Jakiro,Tidehunter
28,64,180.0,108.0,254.0,36.0,232.0,116.0,E,30,0.680327985644062,Arcane Boots,0.08072599307901851,Aghanim's Scepter,0.13603781147722305,Glimmer Cape,0.6445102012375946,Magic Wand,0.8117824231422357,Aether Lens,0.1082928239844041,Black King Bar,0.7946879044568468,Jakiro,Witch Doctor
29,64,214.0,108.0,79.0,102.0,92.0,36.0,W,31,0.8948183712437217,Tranquil Boots,0.9924144586850383,Aghanim's Scepter,0.4291171875456651,Mekansm,0.98968785939871,Force Staff,0.25409999312446563,Urn of Shadows,0.04865492050444675,Magic Wand,0.08937622604647633,Jakiro,Lich
30,64,63.0,154.0,196.0,174.0,143.0,36.0,W,32,0.0726900574844973,Power Treads,0.2970206569423205,Sange and Yasha,0.9397496075139472,Diffusal Blade,0.3756367970070027,Diffusal Blade,0.6650896231275855,Skull Basher,0.14818830314824016,Magic Wand,0.7291349177275868,Jakiro,Riki
31,64,1.0,116.0,178.0,108.0,214.0,231.0,E,33,0.6533204163586908,Blink Dagger,0.22901196981507288,Black King Bar,0.02436222285300682,Soul Ring,0.1365472015197754,Aghanim's Scepter,0.40369143933683627,Tranquil Boots,0.7271830463682231,Guardian Greaves,0.8261117289073547,Jakiro,Enigma
32,64,1.0,48.0,178.0,41.0,204.0,220.0,W,34,0.7601179974280402,Blink Dagger,0.23884355484453212,Boots of Travel,0.5803868484365395,Soul Ring,0.33193201968614006,Bottle,0.7267787188726058,Dagon,0.02462169012250781,Boots of Travel,0.6503672384536561,Jakiro,Tinker
33,64,63.0,152.0,158.0,166.0,50.0,172.0,Q,35,0.7900381154576386,Power Treads,0.5079472826222099,Shadow Blade,0.17087253978342365,Mjollnir,0.20523749349595433,Maelstrom,0.9969751512491982,Phase Boots,0.46846663839082314,Mask of Madness,0.9395444892754174,Jakiro,Sniper
34,64,108.0,63.0,79.0,36.0,180.0,231.0,W,36,0.20085034469259133,Aghanim's Scepter,0.6772343040894397,Power Treads,0.7232271550529971,Mekansm,0.09138704019270871,Magic Wand,0.7771700224792996,Arcane Boots,0.5308932310459002,Guardian Greaves,0.9154493329204416,Jakiro,Necrophos
35,64,108.0,180.0,110.0,36.0,65.0,48.0,E,37,0.6268138337037259,Aghanim's Scepter,0.6918340414808052,Arcane Boots,0.7490578600406976,Refresher Orb,0.29205479564141656,Magic Wand,0.821415214704018,Hand of Midas,0.05729240264493396,Boots of Travel,0.39253890287087057,Jakiro,Warlock
36,64,194.0,1.0,63.0,81.0,48.0,36.0,Q,38,0.1347340788305199,Necronomicon,0.29840322099741157,Blink Dagger,0.024419229750181626,Power Treads,0.5386690165505239,Vladmir's Offering,0.4606286777203439,Boots of Travel,0.9115568963968729,Magic Wand,0.4852319589479801,Jakiro,Beastmaster
37,64,63.0,108.0,41.0,98.0,36.0,116.0,E,39,0.02728475006585751,Power Treads,0.32045076742668255,Aghanim's Scepter,0.27424281443926113,Bottle,0.3491531278227915,Orchid Malevolence,0.274652559466391,Magic Wand,0.7630951245961137,Black King Bar,0.5561273566214989,Jakiro,Queen of Pain
38,64,108.0,63.0,212.0,180.0,36.0,152.0,W,40,0.584163635503634,Aghanim's Scepter,0.09594614035961191,Power Treads,0.06033080246836953,Ring of Aquila,0.865417447990285,Arcane Boots,0.6146126808228655,Magic Wand,0.3108387424037834,Shadow Blade,0.1919655033097566,Jakiro,Venomancer
39,64,63.0,172.0,1.0,81.0,108.0,141.0,Q,41,0.37362754667727904,Power Treads,0.7839716687458158,Mask of Madness,0.6861761548681728,Blink Dagger,0.3794938699689111,Vladmir's Offering,0.2802649705123439,Aghanim's Scepter,0.49436700073274276,Daedalus,0.9296538918414978,Jakiro,Faceless Void
40,64,63.0,1.0,151.0,116.0,127.0,112.0,E,42,0.459874710443813,Power Treads,0.5319115943686756,Blink Dagger,0.8708761680133894,Armlet of Mordiggian,0.6227712963105073,Black King Bar,0.7622564418788548,Blade Mail,0.742801944947431,Assault Cuirass,0.6776892345347012,Jakiro,Wraith King
41,64,100.0,50.0,235.0,41.0,121.0,48.0,Q,43,0.10209014140816575,Eul's Scepter of Divinity,0.30653679218152563,Phase Boots,0.31400259474602,Octarine Core,0.05749658946358649,Bottle,0.3031382797447565,Bloodstone,0.428489823525827,Boots of Travel,0.4157534612586302,Jakiro,Death Prophet
42,64,145.0,116.0,63.0,164.0,143.0,50.0,E,44,0.2760079411318773,Battle Fury,0.8924110031665059,Black King Bar,0.711783684938748,Power Treads,0.39291303086862595,Helm of the Dominator,0.3543238654769879,Skull Basher,0.6813393869495863,Phase Boots,0.21164692565887622,Jakiro,Phantom Assassin
43,64,108.0,180.0,232.0,36.0,79.0,231.0,W,45,0.9308782638269101,Aghanim's Scepter,0.5579256144231849,Arcane Boots,0.987940231560104,Aether Lens,0.25708598654426473,Magic Wand,0.7438963596142749,Mekansm,0.6926141171520404,Guardian Greaves,0.7586895412683714,Jakiro,Pugna
44,64,168.0,1.0,63.0,116.0,50.0,141.0,E,46,0.4974601584033408,Desolator,0.5479685669819004,Blink Dagger,0.3540252994667371,Power Treads,0.920187551542451,Black King Bar,0.34861709667120455,Phase Boots,0.24290049334685793,Daedalus,0.014245058086742257,Jakiro,Templar Assassin
45,64,63.0,79.0,212.0,108.0,147.0,116.0,W,47,0.8828944988797767,Power Treads,0.7504771251641127,Mekansm,0.2595172330415093,Ring of Aquila,0.058510518095788666,Aghanim's Scepter,0.5983204480980128,Manta Style,0.5221217138009789,Black King Bar,0.4137923667618135,Jakiro,Viper
46,64,63.0,164.0,147.0,116.0,212.0,139.0,Q,48,0.050669168118025576,Power Treads,0.770593007905467,Helm of the Dominator,0.07155334341211306,Manta Style,0.8122549518206313,Black King Bar,0.13061982855888787,Ring of Aquila,0.7237216061859497,Butterfly,0.28680576499273824,Jakiro,Luna
47,64,63.0,116.0,164.0,1.0,112.0,154.0,E,49,0.8353417573068946,Power Treads,0.48710858104767785,Black King Bar,0.5249774417710142,Helm of the Dominator,0.6772973072437356,Blink Dagger,0.4592910798492661,Assault Cuirass,0.16283365137706995,Sange and Yasha,0.2525595233533764,Jakiro,Dragon Knight
48,64,180.0,36.0,92.0,231.0,79.0,187.0,Q,50,0.26523949481870857,Arcane Boots,0.47865181104312593,Magic Wand,0.9762035999645383,Urn of Shadows,0.005100309400595138,Guardian Greaves,0.41578027929799766,Mekansm,0.28908986960962413,Medallion of Courage,0.9973234348329405,Jakiro,Dazzle
49,64,127.0,108.0,50.0,36.0,102.0,41.0,Q,51,0.03247407956886583,Blade Mail,0.9453929785017753,Aghanim's Scepter,0.6601182420536199,Phase Boots,0.8021104091135528,Magic Wand,0.12579883134752767,Force Staff,0.022378706549869953,Bottle,0.7407496749300176,Jakiro,Clockwerk
50,64,121.0,180.0,48.0,108.0,235.0,100.0,Q,52,0.15082346790782997,Bloodstone,0.12610719850944996,Arcane Boots,0.38066543457241264,Boots of Travel,0.45134910490535274,Aghanim's Scepter,0.11967993237907426,Octarine Core,0.7079567109793736,Eul's Scepter of Divinity,0.08507136934167125,Jakiro,Leshrac
51,64,63.0,65.0,168.0,108.0,152.0,194.0,W,53,0.603483242623352,Power Treads,0.2882252740351543,Hand of Midas,0.8040041769643717,Desolator,0.2997727587295732,Aghanim's Scepter,0.12306779692233061,Shadow Blade,0.5273537167638325,Necronomicon,0.28784014207788944,Jakiro,Natures Prophet
52,64,154.0,63.0,151.0,50.0,112.0,143.0,E,54,0.05880799692131988,Sange and Yasha,0.1995063581758495,Power Treads,0.24835943217546785,Armlet of Mordiggian,0.171967803092268,Phase Boots,0.1894286317751217,Assault Cuirass,0.38437219391092636,Skull Basher,0.7056529977257947,Jakiro,Lifestealer
53,64,1.0,178.0,231.0,180.0,108.0,90.0,W,55,0.6839472326254382,Blink Dagger,0.8377956320687704,Soul Ring,0.051460082414868435,Guardian Greaves,0.8322521751086058,Arcane Boots,0.8111670406146884,Aghanim's Scepter,0.7818650940972877,Pipe of Insight,0.7112301496547901,Jakiro,Dark Seer
54,64,63.0,98.0,212.0,168.0,116.0,135.0,E,56,0.735787670864221,Power Treads,0.6690969375878805,Orchid Malevolence,0.5920040933400542,Ring of Aquila,0.18015657863122847,Desolator,0.12626923247939137,Black King Bar,0.15863314309241772,Monkey King Bar,0.2336652992728394,Jakiro,Clinkz
55,64,180.0,178.0,108.0,36.0,231.0,79.0,E,57,0.05443797571345932,Arcane Boots,0.3514789463717838,Soul Ring,0.540715642870249,Aghanim's Scepter,0.8646691613747294,Magic Wand,0.5375486088917493,Guardian Greaves,0.48349299100671606,Mekansm,0.4752178630135876,Jakiro,Omniknight
56,64,108.0,236.0,63.0,92.0,65.0,50.0,Q,58,0.027693509501207303,Aghanim's Scepter,0.8444267807184382,Dragon Lance,0.24270610200253417,Power Treads,0.08378759044130113,Urn of Shadows,0.5437064854465595,Hand of Midas,0.9176031913435825,Phase Boots,0.39978822479572573,Jakiro,Enchantress
57,64,63.0,151.0,164.0,116.0,92.0,127.0,Q,59,0.43218781882969004,Power Treads,0.7590172078857349,Armlet of Mordiggian,0.8034164641127753,Helm of the Dominator,0.9353344171351061,Black King Bar,0.5307217277705735,Urn of Shadows,0.02195697941069008,Blade Mail,0.9659415523482932,Jakiro,Huskar
58,64,50.0,108.0,92.0,116.0,143.0,125.0,Q,60,0.2882254417142708,Phase Boots,0.6378443118293131,Aghanim's Scepter,0.6142435536482932,Urn of Shadows,0.49352459241039504,Black King Bar,0.26953567768533226,Skull Basher,0.2788984125616063,Vanguard,0.2516580025710634,Jakiro,Night Stalker
59,64,178.0,81.0,98.0,63.0,116.0,48.0,E,61,0.8038830967631337,Soul Ring,0.3759702512461862,Vladmir's Offering,0.7880489126151509,Orchid Malevolence,0.3724129548050398,Power Treads,0.16343697500389887,Black King Bar,0.9820477233737872,Boots of Travel,0.9396052807772989,Jakiro,Broodmother
60,64,50.0,168.0,92.0,204.0,180.0,231.0,W,62,0.5842375350779269,Phase Boots,0.7871446171776357,Desolator,0.8674152773916646,Urn of Shadows,0.1720161160695467,Dagon,0.8976502824541088,Arcane Boots,0.9132800497671246,Guardian Greaves,0.9074268295614182,Jakiro,Bounty Hunter
61,64,63.0,123.0,168.0,212.0,135.0,116.0,E,63,0.40392146754764646,Power Treads,0.1355138110523494,Linken's Sphere,0.6937641325548743,Desolator,0.6958849995125147,Ring of Aquila,0.889065718416274,Monkey King Bar,0.27399355680090454,Black King Bar,0.8297678172768265,Jakiro,Weaver
62,64,1.0,102.0,214.0,48.0,36.0,232.0,Q,65,0.4683012893556828,Blink Dagger,0.13491204107328147,Force Staff,0.8545534292034531,Tranquil Boots,0.8592193731654939,Boots of Travel,0.4228582444131007,Magic Wand,0.2270168868570952,Aether Lens,0.8565623554144975,Jakiro,Batrider
63,64,108.0,79.0,180.0,231.0,81.0,194.0,E,66,0.21494745346691357,Aghanim's Scepter,0.17080990603073365,Mekansm,0.9589402435667673,Arcane Boots,0.7467080753285723,Guardian Greaves,0.35462503749557306,Vladmir's Offering,0.9745714443956712,Necronomicon,0.5443193948274908,Jakiro,Chen
64,64,137.0,50.0,147.0,114.0,125.0,174.0,W,67,0.5815276318973926,Radiance,0.4531851326176811,Phase Boots,0.5672351807441884,Manta Style,0.3119670769001953,Heart of Tarrasque,0.7968109954500023,Vanguard,0.3868852781817629,Diffusal Blade,0.694169638240844,Jakiro,Spectre
65,64,108.0,65.0,180.0,36.0,100.0,102.0,W,68,0.6637841349097316,Aghanim's Scepter,0.2191894191965107,Hand of Midas,0.27037960212587964,Arcane Boots,0.9258764331457591,Magic Wand,0.7026820992931111,Eul's Scepter of Divinity,0.005787296882769244,Force Staff,0.6956217161695856,Jakiro,Ancient Apparition
66,64,50.0,1.0,81.0,108.0,119.0,152.0,W,69,0.24161900704083028,Phase Boots,0.521190485819474,Blink Dagger,0.9164224667425317,Vladmir's Offering,0.6259838366014074,Aghanim's Scepter,0.13532995604265963,Shiva's Guard,0.09599467200718703,Shadow Blade,0.49325199921832263,Jakiro,Doom
67,64,1.0,50.0,81.0,116.0,143.0,208.0,E,70,0.7616444927206919,Blink Dagger,0.7485719785871843,Phase Boots,0.3672915415045973,Vladmir's Offering,0.8979138036022315,Black King Bar,0.3466998952227116,Skull Basher,0.8349586322358472,Abyssal Blade,0.707231801354237,Jakiro,Ursa
68,64,63.0,92.0,116.0,172.0,127.0,36.0,Q,71,0.4313330741792284,Power Treads,0.2534795702207159,Urn of Shadows,0.8395230229836385,Black King Bar,0.8469917146437224,Mask of Madness,0.9388794995224301,Blade Mail,0.4458747768914051,Magic Wand,0.26109472646591636,Jakiro,Spirit Breaker
69,64,50.0,116.0,164.0,154.0,135.0,212.0,E,72,0.7004652431247738,Phase Boots,0.7231651450043679,Black King Bar,0.7978603471430206,Helm of the Dominator,0.47636192126256305,Sange and Yasha,0.929208062730116,Monkey King Bar,0.061869787332686665,Ring of Aquila,0.8576054717959656,Jakiro,Gyrocopter
70,64,137.0,48.0,147.0,235.0,112.0,116.0,Q,73,0.8540869753801105,Radiance,0.4104795367983034,Boots of Travel,0.5318415817067171,Manta Style,0.6228970573640055,Octarine Core,0.03030656129738829,Assault Cuirass,0.915816456862394,Black King Bar,0.7998213165503099,Jakiro,Alchemist
71,64,108.0,50.0,100.0,65.0,48.0,1.0,W,74,0.13933383187501458,Aghanim's Scepter,0.4132907407211802,Phase Boots,0.4616463252241432,Eul's Scepter of Divinity,0.9494866211249343,Hand of Midas,0.35275752578552855,Boots of Travel,0.18044730134799958,Blink Dagger,0.6550372344687551,Jakiro,Invoker
72,64,63.0,102.0,36.0,206.0,108.0,96.0,Q,75,0.118845838927362,Power Treads,0.6423862432795646,Force Staff,0.6207120773772691,Magic Wand,0.08418751023253712,Rod of Atos,0.15260074545115598,Aghanim's Scepter,0.10661101074309176,Scythe of Vyse,0.13356597905620526,Jakiro,Silencer
73,64,63.0,116.0,102.0,206.0,1.0,96.0,Q,76,0.988773598297502,Power Treads,0.3501101484856638,Black King Bar,0.8039341104513344,Force Staff,0.060218708030721824,Rod of Atos,0.31809822719211767,Blink Dagger,0.7201412264452465,Scythe of Vyse,0.964778225518987,Jakiro,Outworld Devourer
74,64,81.0,63.0,116.0,194.0,143.0,48.0,W,77,0.5931605541034105,Vladmir's Offering,0.22342522867666625,Power Treads,0.33844265901543313,Black King Bar,0.047996751179259056,Necronomicon,0.48932172613330627,Skull Basher,0.12387346653531794,Boots of Travel,0.4218472431670425,Jakiro,Lycan
75,64,1.0,50.0,81.0,108.0,63.0,36.0,W,78,0.17611637008502745,Blink Dagger,0.3191761457231487,Phase Boots,0.055407252547727825,Vladmir's Offering,0.40107259651646465,Aghanim's Scepter,0.637028056394614,Power Treads,0.08895183331941015,Magic Wand,0.9092740201584902,Jakiro,Brewmaster
76,64,180.0,102.0,36.0,108.0,232.0,92.0,Q,79,0.09890029322056582,Arcane Boots,0.9382378437708664,Force Staff,0.45297432611102684,Magic Wand,0.5819702445667909,Aghanim's Scepter,0.6671541515125683,Aether Lens,0.6292268195729065,Urn of Shadows,0.8482387250709973,Jakiro,Shadow Demon
77,64,214.0,81.0,108.0,65.0,48.0,36.0,W,80,0.41068140683905763,Tranquil Boots,0.5786304517422207,Vladmir's Offering,0.18308202035186283,Aghanim's Scepter,0.9635732965239463,Hand of Midas,0.6210855521998097,Boots of Travel,0.786797993343111,Magic Wand,0.42465382750911984,Jakiro,Lone Druid
78,64,63.0,151.0,147.0,185.0,154.0,116.0,Q,81,0.12533313906120336,Power Treads,0.03481953830422779,Armlet of Mordiggian,0.14530830895506297,Manta Style,0.15960327179200118,Drum of Endurance,0.8147527460228992,Sange and Yasha,0.4459477492020768,Black King Bar,0.4269067568990813,Jakiro,Chaos Knight
